submit_id,hold_d
IDX30770,155.0
IDX30771,408.0
IDX30772,485.0
IDX30773,452.0
IDX30774,462.0
IDX30775,485.0
IDX30776,484.0
IDX30777,484.0
IDX30778,175.0
IDX30779,432.0
IDX30780,483.0
IDX30781,486.0
IDX30782,135.0
IDX30783,114.0
IDX30784,46.0
IDX30785,196.0
IDX30786,229.0
IDX30787,129.0
IDX30788,129.0
IDX30789,602.0
IDX30790,185.0
IDX30791,185.0
IDX30792,185.0
IDX30793,502.0
IDX30794,6.0
IDX30795,169.0
IDX30796,84.0
IDX30797,206.0
IDX30798,2.0
IDX30799,145.0
IDX30800,132.0
IDX30801,166.0
IDX30802,297.0
IDX30803,36.0
IDX30804,168.0
IDX30805,18.0
IDX30806,149.0
IDX30807,12.0
IDX30808,24.0
IDX30809,36.0
IDX30810,116.0
IDX30811,132.0
IDX30812,571.0
IDX30813,98.0
IDX30814,6.0
IDX30815,150.0
IDX30816,593.0
IDX30817,12.0
IDX30818,24.0
IDX30819,357.0
IDX30820,36.0
IDX30821,12.0
IDX30822,238.0
IDX30823,189.0
IDX30824,292.0
IDX30825,36.0
IDX30826,155.0
IDX30827,109.0
IDX30828,324.0
IDX30829,201.0
IDX30830,155.0
IDX30831,169.0
IDX30832,169.0
IDX30833,627.0
IDX30834,165.0
IDX30835,172.0
IDX30836,176.0
IDX30837,171.0
IDX30838,173.0
IDX30839,165.0
IDX30840,167.0
IDX30841,177.0
IDX30842,165.0
IDX30843,165.0
IDX30844,177.0
IDX30845,168.0
IDX30846,145.0
IDX30847,122.0
IDX30848,143.0
IDX30849,143.0
IDX30850,625.0
IDX30851,249.0
IDX30852,225.0
IDX30853,328.0
IDX30854,10.0
IDX30855,90.0
IDX30856,190.0
IDX30857,42.0
IDX30858,335.0
IDX30859,58.0
IDX30860,302.0
IDX30861,236.0
IDX30862,241.0
IDX30863,304.0
IDX30864,304.0
IDX30865,331.0
IDX30866,192.0
IDX30867,143.0
IDX30868,114.0
IDX30869,183.0
IDX30870,149.0
IDX30871,114.0
IDX30872,347.0
IDX30873,293.0
IDX30874,273.0
IDX30875,332.0
IDX30876,303.0
IDX30877,231.0
IDX30878,354.0
IDX30879,192.0
IDX30880,225.0
IDX30881,304.0
IDX30882,192.0
IDX30883,299.0
IDX30884,373.0
IDX30885,241.0
IDX30886,340.0
IDX30887,108.0
IDX30888,340.0
IDX30889,250.0
IDX30890,334.0
IDX30891,42.0
IDX30892,226.0
IDX30893,437.0
IDX30894,24.0
IDX30895,145.0
IDX30896,181.0
IDX30897,318.0
IDX30898,214.0
IDX30899,322.0
IDX30900,155.0
IDX30901,203.0
IDX30902,297.0
IDX30903,340.0
IDX30904,335.0
IDX30905,24.0
IDX30906,192.0
IDX30907,373.0
IDX30908,190.0
IDX30909,75.0
IDX30910,371.0
IDX30911,18.0
IDX30912,186.0
IDX30913,205.0
IDX30914,293.0
IDX30915,317.0
IDX30916,346.0
IDX30917,349.0
IDX30918,333.0
IDX30919,190.0
IDX30920,34.0
IDX30921,266.0
IDX30922,182.0
IDX30923,69.0
IDX30924,236.0
IDX30925,2.0
IDX30926,125.0
IDX30927,340.0
IDX30928,10.0
IDX30929,308.0
IDX30930,334.0
IDX30931,219.0
IDX30932,225.0
IDX30933,225.0
IDX30934,330.0
IDX30935,207.0
IDX30936,257.0
IDX30937,298.0
IDX30938,265.0
IDX30939,32.0
IDX30940,342.0
IDX30941,369.0
IDX30942,10.0
IDX30943,483.0
IDX30944,341.0
IDX30945,181.0
IDX30946,10.0
IDX30947,36.0
IDX30948,305.0
IDX30949,238.0
IDX30950,333.0
IDX30951,22.0
IDX30952,52.0
IDX30953,602.0
IDX30954,236.0
IDX30955,164.0
IDX30956,158.0
IDX30957,24.0
IDX30958,63.0
IDX30959,265.0
IDX30960,200.0
IDX30961,614.0
IDX30962,301.0
IDX30963,521.0
IDX30964,530.0
IDX30965,50.0
IDX30966,351.0
IDX30967,84.0
IDX30968,195.0
IDX30969,298.0
IDX30970,158.0
IDX30971,341.0
IDX30972,278.0
IDX30973,232.0
IDX30974,46.0
IDX30975,232.0
IDX30976,18.0
IDX30977,195.0
IDX30978,191.0
IDX30979,146.0
IDX30980,579.0
IDX30981,146.0
IDX30982,8.0
IDX30983,26.0
IDX30984,27.0
IDX30985,288.0
IDX30986,27.0
IDX30987,26.0
IDX30988,353.0
IDX30989,187.0
IDX30990,46.0
IDX30991,305.0
IDX30992,296.0
IDX30993,140.0
IDX30994,296.0
IDX30995,4.0
IDX30996,4.0
IDX30997,10.0
IDX30998,54.0
IDX30999,76.0
IDX31000,65.0
IDX31001,8.0
IDX31002,14.0
IDX31003,16.0
IDX31004,50.0
IDX31005,68.0
IDX31006,114.0
IDX31007,4.0
IDX31008,10.0
IDX31009,2.0
IDX31010,46.0
IDX31011,2.0
IDX31012,40.0
IDX31013,4.0
IDX31014,10.0
IDX31015,117.0
IDX31016,34.0
IDX31017,252.0
IDX31018,401.0
IDX31019,92.0
IDX31020,146.0
IDX31021,20.0
IDX31022,143.0
IDX31023,203.0
IDX31024,6.0
IDX31025,18.0
IDX31026,321.0
IDX31027,18.0
IDX31028,72.0
IDX31029,292.0
IDX31030,295.0
IDX31031,176.0
IDX31032,22.0
IDX31033,8.0
IDX31034,53.0
IDX31035,24.0
IDX31036,372.0
IDX31037,192.0
IDX31038,18.0
IDX31039,22.0
IDX31040,43.0
IDX31041,159.0
IDX31042,12.0
IDX31043,46.0
IDX31044,22.0
IDX31045,33.0
IDX31046,2.0
IDX31047,38.0
IDX31048,146.0
IDX31049,119.0
IDX31050,129.0
IDX31051,24.0
IDX31052,309.0
IDX31053,64.0
IDX31054,26.0
IDX31055,142.0
IDX31056,22.0
IDX31057,114.0
IDX31058,398.0
IDX31059,394.0
IDX31060,195.0
IDX31061,8.0
IDX31062,142.0
IDX31063,381.0
IDX31064,349.0
IDX31065,394.0
IDX31066,394.0
IDX31067,399.0
IDX31068,466.0
IDX31069,314.0
IDX31070,280.0
IDX31071,342.0
IDX31072,14.0
IDX31073,275.0
IDX31074,34.0
IDX31075,104.0
IDX31076,46.0
IDX31077,104.0
IDX31078,155.0
IDX31079,159.0
IDX31080,278.0
IDX31081,16.0
IDX31082,159.0
IDX31083,420.0
IDX31084,16.0
IDX31085,620.0
IDX31086,308.0
IDX31087,32.0
IDX31088,220.0
IDX31089,467.0
IDX31090,384.0
IDX31091,475.0
IDX31092,294.0
IDX31093,195.0
IDX31094,53.0
IDX31095,12.0
IDX31096,8.0
IDX31097,8.0
IDX31098,49.0
IDX31099,375.0
IDX31100,12.0
IDX31101,373.0
IDX31102,2.0
IDX31103,16.0
IDX31104,44.0
IDX31105,8.0
IDX31106,6.0
IDX31107,491.0
IDX31108,337.0
IDX31109,248.0
IDX31110,402.0
IDX31111,456.0
IDX31112,414.0
IDX31113,337.0
IDX31114,250.0
IDX31115,616.0
IDX31116,592.0
IDX31117,435.0
IDX31118,571.0
IDX31119,36.0
IDX31120,36.0
IDX31121,36.0
IDX31122,36.0
IDX31123,36.0
IDX31124,36.0
IDX31125,36.0
IDX31126,37.0
IDX31127,36.0
IDX31128,36.0
IDX31129,37.0
IDX31130,36.0
IDX31131,37.0
IDX31132,36.0
IDX31133,36.0
IDX31134,36.0
IDX31135,36.0
IDX31136,36.0
IDX31137,36.0
IDX31138,36.0
IDX31139,324.0
IDX31140,58.0
IDX31141,324.0
IDX31142,159.0
IDX31143,16.0
IDX31144,324.0
IDX31145,325.0
IDX31146,325.0
IDX31147,6.0
IDX31148,162.0
IDX31149,18.0
IDX31150,2.0
IDX31151,347.0
IDX31152,626.0
IDX31153,121.0
IDX31154,121.0
IDX31155,154.0
IDX31156,38.0
IDX31157,108.0
IDX31158,113.0
IDX31159,186.0
IDX31160,299.0
IDX31161,88.0
IDX31162,187.0
IDX31163,209.0
IDX31164,22.0
IDX31165,22.0
IDX31166,312.0
IDX31167,10.0
IDX31168,12.0
IDX31169,312.0
IDX31170,543.0
IDX31171,313.0
IDX31172,296.0
IDX31173,18.0
IDX31174,209.0
IDX31175,10.0
IDX31176,475.0
IDX31177,34.0
IDX31178,610.0
IDX31179,363.0
IDX31180,608.0
IDX31181,26.0
IDX31182,60.0
IDX31183,53.0
IDX31184,75.0
IDX31185,139.0
IDX31186,2.0
IDX31187,34.0
IDX31188,2.0
IDX31189,2.0
IDX31190,65.0
IDX31191,34.0
IDX31192,8.0
IDX31193,2.0
IDX31194,16.0
IDX31195,2.0
IDX31196,18.0
IDX31197,76.0
IDX31198,35.0
IDX31199,2.0
IDX31200,2.0
IDX31201,2.0
IDX31202,20.0
IDX31203,14.0
IDX31204,317.0
IDX31205,570.0
IDX31206,86.0
IDX31207,50.0
IDX31208,6.0
IDX31209,385.0
IDX31210,28.0
IDX31211,149.0
IDX31212,116.0
IDX31213,116.0
IDX31214,44.0
IDX31215,6.0
IDX31216,132.0
IDX31217,332.0
IDX31218,44.0
IDX31219,14.0
IDX31220,53.0
IDX31221,303.0
IDX31222,78.0
IDX31223,113.0
IDX31224,70.0
IDX31225,61.0
IDX31226,599.0
IDX31227,222.0
IDX31228,59.0
IDX31229,16.0
IDX31230,10.0
IDX31231,10.0
IDX31232,89.0
IDX31233,58.0
IDX31234,430.0
IDX31235,32.0
IDX31236,89.0
IDX31237,551.0
IDX31238,315.0
IDX31239,175.0
IDX31240,350.0
IDX31241,10.0
IDX31242,146.0
IDX31243,32.0
IDX31244,524.0
IDX31245,134.0
IDX31246,76.0
IDX31247,14.0
IDX31248,333.0
IDX31249,539.0
IDX31250,464.0
IDX31251,523.0
IDX31252,28.0
IDX31253,124.0
IDX31254,316.0
IDX31255,608.0
IDX31256,226.0
IDX31257,444.0
IDX31258,330.0
IDX31259,446.0
IDX31260,383.0
IDX31261,35.0
IDX31262,503.0
IDX31263,308.0
IDX31264,325.0
IDX31265,157.0
IDX31266,553.0
IDX31267,125.0
IDX31268,313.0
IDX31269,20.0
IDX31270,222.0
IDX31271,533.0
IDX31272,14.0
IDX31273,99.0
IDX31274,145.0
IDX31275,294.0
IDX31276,579.0
IDX31277,57.0
IDX31278,32.0
IDX31279,53.0
IDX31280,620.0
IDX31281,35.0
IDX31282,10.0
IDX31283,36.0
IDX31284,203.0
IDX31285,203.0
IDX31286,362.0
IDX31287,23.0
IDX31288,469.0
IDX31289,18.0
IDX31290,616.0
IDX31291,18.0
IDX31292,4.0
IDX31293,185.0
IDX31294,20.0
IDX31295,192.0
IDX31296,152.0
IDX31297,20.0
IDX31298,189.0
IDX31299,144.0
IDX31300,2.0
IDX31301,168.0
IDX31302,181.0
IDX31303,12.0
IDX31304,195.0
IDX31305,2.0
IDX31306,12.0
IDX31307,575.0
IDX31308,388.0
IDX31309,39.0
IDX31310,625.0
IDX31311,625.0
IDX31312,488.0
IDX31313,48.0
IDX31314,2.0
IDX31315,344.0
IDX31316,8.0
IDX31317,116.0
IDX31318,2.0
IDX31319,26.0
IDX31320,2.0
IDX31321,241.0
IDX31322,2.0
IDX31323,170.0
IDX31324,192.0
IDX31325,36.0
IDX31326,193.0
IDX31327,108.0
IDX31328,185.0
IDX31329,4.0
IDX31330,140.0
IDX31331,69.0
IDX31332,185.0
IDX31333,2.0
IDX31334,53.0
IDX31335,211.0
IDX31336,138.0
IDX31337,2.0
IDX31338,20.0
IDX31339,2.0
IDX31340,195.0
IDX31341,32.0
IDX31342,184.0
IDX31343,284.0
IDX31344,2.0
IDX31345,185.0
IDX31346,357.0
IDX31347,355.0
IDX31348,14.0
IDX31349,2.0
IDX31350,528.0
IDX31351,541.0
IDX31352,203.0
IDX31353,24.0
IDX31354,8.0
IDX31355,31.0
IDX31356,12.0
IDX31357,6.0
IDX31358,596.0
IDX31359,4.0
IDX31360,612.0
IDX31361,35.0
IDX31362,16.0
IDX31363,205.0
IDX31364,232.0
IDX31365,27.0
IDX31366,155.0
IDX31367,12.0
IDX31368,220.0
IDX31369,6.0
IDX31370,334.0
IDX31371,402.0
IDX31372,414.0
IDX31373,178.0
IDX31374,175.0
IDX31375,277.0
IDX31376,394.0
IDX31377,388.0
IDX31378,601.0
IDX31379,394.0
IDX31380,181.0
IDX31381,334.0
IDX31382,168.0
IDX31383,160.0
IDX31384,100.0
IDX31385,39.0
IDX31386,298.0
IDX31387,31.0
IDX31388,365.0
IDX31389,70.0
IDX31390,611.0
IDX31391,622.0
IDX31392,363.0
IDX31393,14.0
IDX31394,138.0
IDX31395,622.0
IDX31396,14.0
IDX31397,14.0
IDX31398,618.0
IDX31399,354.0
IDX31400,557.0
IDX31401,386.0
IDX31402,375.0
IDX31403,14.0
IDX31404,35.0
IDX31405,14.0
IDX31406,14.0
IDX31407,6.0
IDX31408,26.0
IDX31409,36.0
IDX31410,24.0
IDX31411,4.0
IDX31412,34.0
IDX31413,18.0
IDX31414,17.0
IDX31415,4.0
IDX31416,92.0
IDX31417,28.0
IDX31418,4.0
IDX31419,18.0
IDX31420,2.0
IDX31421,4.0
IDX31422,43.0
IDX31423,4.0
IDX31424,16.0
IDX31425,36.0
IDX31426,35.0
IDX31427,26.0
IDX31428,16.0
IDX31429,145.0
IDX31430,444.0
IDX31431,155.0
IDX31432,506.0
IDX31433,499.0
IDX31434,418.0
IDX31435,501.0
IDX31436,500.0
IDX31437,501.0
IDX31438,357.0
IDX31439,4.0
IDX31440,114.0
IDX31441,424.0
IDX31442,344.0
IDX31443,378.0
IDX31444,378.0
IDX31445,378.0
IDX31446,372.0
IDX31447,8.0
IDX31448,232.0
IDX31449,120.0
IDX31450,8.0
IDX31451,244.0
IDX31452,219.0
IDX31453,176.0
IDX31454,130.0
IDX31455,454.0
IDX31456,172.0
IDX31457,484.0
IDX31458,157.0
IDX31459,309.0
IDX31460,70.0
IDX31461,600.0
IDX31462,39.0
IDX31463,8.0
IDX31464,4.0
IDX31465,72.0
IDX31466,13.0
IDX31467,403.0
IDX31468,36.0
IDX31469,360.0
IDX31470,39.0
IDX31471,349.0
IDX31472,22.0
IDX31473,451.0
IDX31474,122.0
IDX31475,77.0
IDX31476,603.0
IDX31477,566.0
IDX31478,603.0
IDX31479,606.0
IDX31480,605.0
IDX31481,320.0
IDX31482,605.0
IDX31483,38.0
IDX31484,26.0
IDX31485,235.0
IDX31486,38.0
IDX31487,4.0
IDX31488,42.0
IDX31489,28.0
IDX31490,61.0
IDX31491,52.0
IDX31492,126.0
IDX31493,168.0
IDX31494,53.0
IDX31495,52.0
IDX31496,38.0
IDX31497,231.0
IDX31498,38.0
IDX31499,23.0
IDX31500,212.0
IDX31501,72.0
IDX31502,14.0
IDX31503,46.0
IDX31504,18.0
IDX31505,16.0
IDX31506,46.0
IDX31507,157.0
IDX31508,404.0
IDX31509,98.0
IDX31510,24.0
IDX31511,138.0
IDX31512,12.0
IDX31513,12.0
IDX31514,31.0
IDX31515,520.0
IDX31516,403.0
IDX31517,614.0
IDX31518,576.0
IDX31519,4.0
IDX31520,614.0
IDX31521,12.0
IDX31522,138.0
IDX31523,186.0
IDX31524,22.0
IDX31525,74.0
IDX31526,22.0
IDX31527,205.0
IDX31528,8.0
IDX31529,14.0
IDX31530,10.0
IDX31531,10.0
IDX31532,31.0
IDX31533,234.0
IDX31534,63.0
IDX31535,185.0
IDX31536,53.0
IDX31537,10.0
IDX31538,584.0
IDX31539,585.0
IDX31540,2.0
IDX31541,539.0
IDX31542,412.0
IDX31543,466.0
IDX31544,587.0
IDX31545,522.0
IDX31546,219.0
IDX31547,564.0
IDX31548,169.0
IDX31549,12.0
IDX31550,181.0
IDX31551,12.0
IDX31552,212.0
IDX31553,10.0
IDX31554,170.0
IDX31555,285.0
IDX31556,543.0
IDX31557,607.0
IDX31558,550.0
IDX31559,615.0
IDX31560,305.0
IDX31561,590.0
IDX31562,46.0
IDX31563,349.0
IDX31564,359.0
IDX31565,346.0
IDX31566,266.0
IDX31567,114.0
IDX31568,438.0
IDX31569,232.0
IDX31570,285.0
IDX31571,124.0
IDX31572,285.0
IDX31573,241.0
IDX31574,287.0
IDX31575,190.0
IDX31576,192.0
IDX31577,229.0
IDX31578,206.0
IDX31579,32.0
IDX31580,274.0
IDX31581,39.0
IDX31582,217.0
IDX31583,178.0
IDX31584,349.0
IDX31585,32.0
IDX31586,349.0
IDX31587,241.0
IDX31588,356.0
IDX31589,249.0
IDX31590,356.0
IDX31591,359.0
IDX31592,178.0
IDX31593,350.0
IDX31594,24.0
IDX31595,121.0
IDX31596,99.0
IDX31597,359.0
IDX31598,100.0
IDX31599,190.0
IDX31600,412.0
IDX31601,2.0
IDX31602,118.0
IDX31603,115.0
IDX31604,125.0
IDX31605,20.0
IDX31606,152.0
IDX31607,568.0
IDX31608,152.0
IDX31609,21.0
IDX31610,56.0
IDX31611,211.0
IDX31612,44.0
IDX31613,6.0
IDX31614,14.0
IDX31615,234.0
IDX31616,28.0
IDX31617,35.0
IDX31618,44.0
IDX31619,206.0
IDX31620,130.0
IDX31621,32.0
IDX31622,94.0
IDX31623,4.0
IDX31624,168.0
IDX31625,44.0
IDX31626,189.0
IDX31627,63.0
IDX31628,18.0
IDX31629,67.0
IDX31630,44.0
IDX31631,205.0
IDX31632,198.0
IDX31633,405.0
IDX31634,152.0
IDX31635,12.0
IDX31636,67.0
IDX31637,417.0
IDX31638,602.0
IDX31639,417.0
IDX31640,344.0
IDX31641,602.0
IDX31642,602.0
IDX31643,557.0
IDX31644,344.0
IDX31645,292.0
IDX31646,13.0
IDX31647,67.0
IDX31648,602.0
IDX31649,602.0
IDX31650,344.0
IDX31651,344.0
IDX31652,417.0
IDX31653,296.0
IDX31654,293.0
IDX31655,382.0
IDX31656,344.0
IDX31657,382.0
IDX31658,382.0
IDX31659,295.0
IDX31660,470.0
IDX31661,13.0
IDX31662,509.0
IDX31663,470.0
IDX31664,602.0
IDX31665,344.0
IDX31666,296.0
IDX31667,602.0
IDX31668,382.0
IDX31669,417.0
IDX31670,602.0
IDX31671,557.0
IDX31672,294.0
IDX31673,201.0
IDX31674,344.0
IDX31675,291.0
IDX31676,344.0
IDX31677,382.0
IDX31678,530.0
IDX31679,599.0
IDX31680,308.0
IDX31681,515.0
IDX31682,143.0
IDX31683,12.0
IDX31684,12.0
IDX31685,12.0
IDX31686,12.0
IDX31687,498.0
IDX31688,495.0
IDX31689,381.0
IDX31690,4.0
IDX31691,12.0
IDX31692,22.0
IDX31693,389.0
IDX31694,39.0
IDX31695,157.0
IDX31696,389.0
IDX31697,389.0
IDX31698,389.0
IDX31699,389.0
IDX31700,371.0
IDX31701,48.0
IDX31702,297.0
IDX31703,243.0
IDX31704,59.0
IDX31705,58.0
IDX31706,23.0
IDX31707,607.0
IDX31708,58.0
IDX31709,58.0
IDX31710,58.0
IDX31711,589.0
IDX31712,327.0
IDX31713,30.0
IDX31714,4.0
IDX31715,4.0
IDX31716,4.0
IDX31717,48.0
IDX31718,54.0
IDX31719,14.0
IDX31720,56.0
IDX31721,50.0
IDX31722,4.0
IDX31723,54.0
IDX31724,4.0
IDX31725,4.0
IDX31726,18.0
IDX31727,6.0
IDX31728,4.0
IDX31729,8.0
IDX31730,24.0
IDX31731,4.0
IDX31732,48.0
IDX31733,16.0
IDX31734,16.0
IDX31735,358.0
IDX31736,522.0
IDX31737,225.0
IDX31738,185.0
IDX31739,451.0
IDX31740,383.0
IDX31741,583.0
IDX31742,8.0
IDX31743,54.0
IDX31744,44.0
IDX31745,16.0
IDX31746,35.0
IDX31747,32.0
IDX31748,33.0
IDX31749,44.0
IDX31750,44.0
IDX31751,44.0
IDX31752,37.0
IDX31753,54.0
IDX31754,24.0
IDX31755,86.0
IDX31756,10.0
IDX31757,72.0
IDX31758,16.0
IDX31759,337.0
IDX31760,16.0
IDX31761,54.0
IDX31762,39.0
IDX31763,35.0
IDX31764,145.0
IDX31765,14.0
IDX31766,287.0
IDX31767,18.0
IDX31768,24.0
IDX31769,32.0
IDX31770,17.0
IDX31771,35.0
IDX31772,86.0
IDX31773,35.0
IDX31774,103.0
IDX31775,140.0
IDX31776,137.0
IDX31777,617.0
IDX31778,592.0
IDX31779,584.0
IDX31780,588.0
IDX31781,578.0
IDX31782,579.0
IDX31783,527.0
IDX31784,329.0
IDX31785,618.0
IDX31786,522.0
IDX31787,585.0
IDX31788,359.0
IDX31789,604.0
IDX31790,574.0
IDX31791,617.0
IDX31792,330.0
IDX31793,354.0
IDX31794,588.0
IDX31795,137.0
IDX31796,137.0
IDX31797,475.0
IDX31798,493.0
IDX31799,522.0
IDX31800,344.0
IDX31801,608.0
IDX31802,378.0
IDX31803,367.0
IDX31804,525.0
IDX31805,601.0
IDX31806,163.0
IDX31807,536.0
IDX31808,72.0
IDX31809,35.0
IDX31810,14.0
IDX31811,572.0
IDX31812,8.0
IDX31813,565.0
IDX31814,329.0
IDX31815,36.0
IDX31816,448.0
IDX31817,35.0
IDX31818,54.0
IDX31819,12.0
IDX31820,50.0
IDX31821,4.0
IDX31822,4.0
IDX31823,15.0
IDX31824,4.0
IDX31825,132.0
IDX31826,44.0
IDX31827,22.0
IDX31828,26.0
IDX31829,50.0
IDX31830,6.0
IDX31831,12.0
IDX31832,2.0
IDX31833,106.0
IDX31834,176.0
IDX31835,28.0
IDX31836,50.0
IDX31837,278.0
IDX31838,198.0
IDX31839,470.0
IDX31840,514.0
IDX31841,10.0
IDX31842,455.0
IDX31843,20.0
IDX31844,14.0
IDX31845,18.0
IDX31846,209.0
IDX31847,172.0
IDX31848,61.0
IDX31849,580.0
IDX31850,110.0
IDX31851,558.0
IDX31852,92.0
IDX31853,50.0
IDX31854,392.0
IDX31855,354.0
IDX31856,30.0
IDX31857,423.0
IDX31858,54.0
IDX31859,50.0
IDX31860,2.0
IDX31861,452.0
IDX31862,555.0
IDX31863,299.0
IDX31864,32.0
IDX31865,384.0
IDX31866,298.0
IDX31867,386.0
IDX31868,298.0
IDX31869,361.0
IDX31870,32.0
IDX31871,344.0
IDX31872,320.0
IDX31873,6.0
IDX31874,6.0
IDX31875,39.0
IDX31876,67.0
IDX31877,6.0
IDX31878,137.0
IDX31879,113.0
IDX31880,170.0
IDX31881,118.0
IDX31882,35.0
IDX31883,137.0
IDX31884,2.0
IDX31885,12.0
IDX31886,113.0
IDX31887,24.0
IDX31888,2.0
IDX31889,52.0
IDX31890,242.0
IDX31891,578.0
IDX31892,338.0
IDX31893,330.0
IDX31894,16.0
IDX31895,16.0
IDX31896,18.0
IDX31897,113.0
IDX31898,32.0
IDX31899,16.0
IDX31900,10.0
IDX31901,40.0
IDX31902,40.0
IDX31903,158.0
IDX31904,275.0
IDX31905,297.0
IDX31906,40.0
IDX31907,112.0
IDX31908,275.0
IDX31909,236.0
IDX31910,233.0
IDX31911,275.0
IDX31912,183.0
IDX31913,175.0
IDX31914,72.0
IDX31915,297.0
IDX31916,26.0
IDX31917,181.0
IDX31918,4.0
IDX31919,455.0
IDX31920,52.0
IDX31921,73.0
IDX31922,150.0
IDX31923,450.0
IDX31924,154.0
IDX31925,130.0
IDX31926,82.0
IDX31927,615.0
IDX31928,20.0
IDX31929,450.0
IDX31930,182.0
IDX31931,615.0
IDX31932,159.0
IDX31933,51.0
IDX31934,18.0
IDX31935,14.0
IDX31936,308.0
IDX31937,23.0
IDX31938,212.0
IDX31939,18.0
IDX31940,212.0
IDX31941,358.0
IDX31942,51.0
IDX31943,339.0
IDX31944,382.0
IDX31945,428.0
IDX31946,181.0
IDX31947,36.0
IDX31948,249.0
IDX31949,615.0
IDX31950,50.0
IDX31951,257.0
IDX31952,444.0
IDX31953,541.0
IDX31954,109.0
IDX31955,376.0
IDX31956,11.0
IDX31957,38.0
IDX31958,10.0
IDX31959,14.0
IDX31960,39.0
IDX31961,10.0
IDX31962,10.0
IDX31963,18.0
IDX31964,39.0
IDX31965,39.0
IDX31966,18.0
IDX31967,18.0
IDX31968,38.0
IDX31969,10.0
IDX31970,10.0
IDX31971,32.0
IDX31972,44.0
IDX31973,130.0
IDX31974,20.0
IDX31975,10.0
IDX31976,328.0
IDX31977,336.0
IDX31978,18.0
IDX31979,32.0
IDX31980,12.0
IDX31981,114.0
IDX31982,28.0
IDX31983,4.0
IDX31984,2.0
IDX31985,183.0
IDX31986,182.0
IDX31987,60.0
IDX31988,189.0
IDX31989,178.0
IDX31990,189.0
IDX31991,181.0
IDX31992,299.0
IDX31993,181.0
IDX31994,18.0
IDX31995,2.0
IDX31996,297.0
IDX31997,249.0
IDX31998,300.0
IDX31999,181.0
IDX32000,229.0
IDX32001,275.0
IDX32002,48.0
IDX32003,299.0
IDX32004,614.0
IDX32005,222.0
IDX32006,203.0
IDX32007,299.0
IDX32008,283.0
IDX32009,170.0
IDX32010,217.0
IDX32011,275.0
IDX32012,269.0
IDX32013,370.0
IDX32014,190.0
IDX32015,181.0
IDX32016,203.0
IDX32017,12.0
IDX32018,211.0
IDX32019,14.0
IDX32020,138.0
IDX32021,2.0
IDX32022,150.0
IDX32023,10.0
IDX32024,2.0
IDX32025,140.0
IDX32026,109.0
IDX32027,606.0
IDX32028,53.0
IDX32029,2.0
IDX32030,4.0
IDX32031,22.0
IDX32032,10.0
IDX32033,75.0
IDX32034,64.0
IDX32035,236.0
IDX32036,184.0
IDX32037,178.0
IDX32038,40.0
IDX32039,134.0
IDX32040,146.0
IDX32041,430.0
IDX32042,4.0
IDX32043,12.0
IDX32044,4.0
IDX32045,196.0
IDX32046,118.0
IDX32047,20.0
IDX32048,50.0
IDX32049,80.0
IDX32050,22.0
IDX32051,16.0
IDX32052,16.0
IDX32053,56.0
IDX32054,378.0
IDX32055,168.0
IDX32056,319.0
IDX32057,163.0
IDX32058,50.0
IDX32059,203.0
IDX32060,14.0
IDX32061,8.0
IDX32062,116.0
IDX32063,8.0
IDX32064,86.0
IDX32065,2.0
IDX32066,159.0
IDX32067,58.0
IDX32068,2.0
IDX32069,94.0
IDX32070,161.0
IDX32071,86.0
IDX32072,72.0
IDX32073,159.0
IDX32074,2.0
IDX32075,2.0
IDX32076,172.0
IDX32077,136.0
IDX32078,38.0
IDX32079,159.0
IDX32080,77.0
IDX32081,212.0
IDX32082,8.0
IDX32083,35.0
IDX32084,72.0
IDX32085,4.0
IDX32086,89.0
IDX32087,119.0
IDX32088,138.0
IDX32089,201.0
IDX32090,28.0
IDX32091,26.0
IDX32092,110.0
IDX32093,82.0
IDX32094,89.0
IDX32095,40.0
IDX32096,63.0
IDX32097,72.0
IDX32098,207.0
IDX32099,53.0
IDX32100,89.0
IDX32101,198.0
IDX32102,136.0
IDX32103,72.0
IDX32104,42.0
IDX32105,137.0
IDX32106,196.0
IDX32107,76.0
IDX32108,181.0
IDX32109,18.0
IDX32110,585.0
IDX32111,94.0
IDX32112,86.0
IDX32113,76.0
IDX32114,121.0
IDX32115,28.0
IDX32116,354.0
IDX32117,50.0
IDX32118,50.0
IDX32119,150.0
IDX32120,99.0
IDX32121,212.0
IDX32122,143.0
IDX32123,152.0
IDX32124,40.0
IDX32125,121.0
IDX32126,89.0
IDX32127,262.0
IDX32128,86.0
IDX32129,562.0
IDX32130,85.0
IDX32131,40.0
IDX32132,50.0
IDX32133,370.0
IDX32134,66.0
IDX32135,16.0
IDX32136,46.0
IDX32137,53.0
IDX32138,36.0
IDX32139,10.0
IDX32140,462.0
IDX32141,448.0
IDX32142,416.0
IDX32143,365.0
IDX32144,112.0
IDX32145,564.0
IDX32146,532.0
IDX32147,520.0
IDX32148,528.0
IDX32149,455.0
IDX32150,18.0
IDX32151,238.0
IDX32152,62.0
IDX32153,26.0
IDX32154,35.0
IDX32155,612.0
IDX32156,178.0
IDX32157,26.0
IDX32158,89.0
IDX32159,8.0
IDX32160,359.0
IDX32161,406.0
IDX32162,44.0
IDX32163,32.0
IDX32164,32.0
IDX32165,32.0
IDX32166,4.0
IDX32167,38.0
IDX32168,333.0
